Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName,EventDate,Round,FinishPosition,Points
0 days 01:01:06.059000,NOR,4,109.015,3.0,1.0,,,30.118,49.715,29.182,0 days 00:59:47.209000,0 days 01:00:36.924000,0 days 01:01:06.106000,147.0,173.0,213.0,250.0,False,MEDIUM,3.0,True,McLaren,0 days 00:59:17.044000,2025-05-25 13:06:17.430,6,1.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:02:47.623000,NOR,4,101.564,4.0,1.0,,,31.321,47.988,22.255,0 days 01:01:37.427000,0 days 01:02:25.415000,0 days 01:02:47.670000,141.0,121.0,253.0,248.0,True,MEDIUM,4.0,True,McLaren,0 days 01:01:06.059000,2025-05-25 13:08:06.445,671,1.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:04:05.673000,NOR,4,78.05,5.0,1.0,,,20.559,36.559,20.932,0 days 01:03:08.229000,0 days 01:03:44.788000,0 days 01:04:05.720000,200.0,180.0,254.0,272.0,True,MEDIUM,5.0,True,McLaren,0 days 01:02:47.623000,2025-05-25 13:09:48.009,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:05:24.845000,NOR,4,79.172,6.0,1.0,,,20.643,37.367,21.162,0 days 01:04:26.363000,0 days 01:05:03.730000,0 days 01:05:24.892000,,180.0,254.0,266.0,False,MEDIUM,6.0,True,McLaren,0 days 01:04:05.673000,2025-05-25 13:11:06.059,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:06:43.315000,NOR,4,78.47,7.0,1.0,,,20.536,37.171,20.763,0 days 01:05:45.428000,0 days 01:06:22.599000,0 days 01:06:43.362000,196.0,189.0,254.0,273.0,False,MEDIUM,7.0,True,McLaren,0 days 01:05:24.845000,2025-05-25 13:12:25.231,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:08:00.941000,NOR,4,77.626,8.0,1.0,,,20.324,36.551,20.751,0 days 01:07:03.686000,0 days 01:07:40.237000,0 days 01:08:00.988000,198.0,188.0,255.0,272.0,True,MEDIUM,8.0,True,McLaren,0 days 01:06:43.315000,2025-05-25 13:13:43.701,12,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:09:23.089000,NOR,4,82.148,9.0,1.0,,,20.524,40.374,21.25,0 days 01:08:21.512000,0 days 01:09:01.886000,0 days 01:09:23.136000,200.0,187.0,255.0,263.0,False,MEDIUM,9.0,True,McLaren,0 days 01:08:00.941000,2025-05-25 13:15:01.327,2,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:10:43.474000,NOR,4,80.385,10.0,1.0,,,20.486,38.781,21.118,0 days 01:09:43.622000,0 days 01:10:22.403000,0 days 01:10:43.521000,198.0,183.0,257.0,271.0,False,MEDIUM,10.0,True,McLaren,0 days 01:09:23.089000,2025-05-25 13:16:23.475,2,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:12:03.245000,NOR,4,79.771,11.0,1.0,,,20.086,38.999,20.686,0 days 01:11:03.607000,0 days 01:11:42.606000,0 days 01:12:03.292000,199.0,187.0,255.0,207.0,False,MEDIUM,11.0,True,McLaren,0 days 01:10:43.474000,2025-05-25 13:17:43.860,21,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:13:19.545000,NOR,4,76.3,12.0,1.0,,,20.126,35.936,20.238,0 days 01:12:23.418000,0 days 01:12:59.354000,0 days 01:13:19.592000,204.0,190.0,257.0,272.0,True,MEDIUM,12.0,True,McLaren,0 days 01:12:03.245000,2025-05-25 13:19:03.631,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:14:35.533000,NOR,4,75.988,13.0,1.0,,,20.017,35.712,20.259,0 days 01:13:39.609000,0 days 01:14:15.321000,0 days 01:14:35.580000,203.0,193.0,256.0,272.0,True,MEDIUM,13.0,True,McLaren,0 days 01:13:19.545000,2025-05-25 13:20:19.931,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:15:51.655000,NOR,4,76.122,14.0,1.0,,,19.931,35.991,20.2,0 days 01:14:55.511000,0 days 01:15:31.502000,0 days 01:15:51.702000,198.0,192.0,255.0,273.0,False,MEDIUM,14.0,True,McLaren,0 days 01:14:35.533000,2025-05-25 13:21:35.919,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:17:07.328000,NOR,4,75.673,15.0,1.0,,,19.875,35.541,20.257,0 days 01:16:11.577000,0 days 01:16:47.118000,0 days 01:17:07.375000,203.0,193.0,256.0,273.0,True,MEDIUM,15.0,True,McLaren,0 days 01:15:51.655000,2025-05-25 13:22:52.041,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:18:22.242000,NOR,4,74.914,16.0,1.0,,,19.84,35.192,19.882,0 days 01:17:27.215000,0 days 01:18:02.407000,0 days 01:18:22.289000,206.0,198.0,256.0,274.0,True,MEDIUM,16.0,True,McLaren,0 days 01:17:07.328000,2025-05-25 13:24:07.714,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:19:36.901000,NOR,4,74.659,17.0,1.0,,,19.718,35.035,19.906,0 days 01:18:42.007000,0 days 01:19:17.042000,0 days 01:19:36.948000,207.0,198.0,256.0,275.0,True,MEDIUM,17.0,True,McLaren,0 days 01:18:22.242000,2025-05-25 13:25:22.628,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:20:52.181000,NOR,4,75.28,18.0,1.0,,,19.776,35.567,19.937,0 days 01:19:56.724000,0 days 01:20:32.291000,0 days 01:20:52.228000,205.0,196.0,256.0,274.0,False,MEDIUM,18.0,True,McLaren,0 days 01:19:36.901000,2025-05-25 13:26:37.287,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:22:24.435000,NOR,4,92.254,19.0,1.0,,0 days 01:22:00.706000,19.653,35.366,37.235,0 days 01:21:11.881000,0 days 01:21:47.247000,0 days 01:22:24.482000,204.0,199.0,,279.0,False,MEDIUM,19.0,True,McLaren,0 days 01:20:52.181000,2025-05-25 13:27:52.567,1,4.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:23:42.468000,NOR,4,78.033,20.0,2.0,0 days 01:22:25.221000,,22.708,35.363,19.962,0 days 01:22:47.190000,0 days 01:23:22.553000,0 days 01:23:42.515000,198.0,197.0,257.0,275.0,False,HARD,1.0,True,McLaren,0 days 01:22:24.435000,2025-05-25 13:29:24.821,1,3.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:24:57.727000,NOR,4,75.259,21.0,2.0,,,20.21,35.375,19.674,0 days 01:24:02.725000,0 days 01:24:38.100000,0 days 01:24:57.774000,200.0,197.0,258.0,276.0,False,HARD,2.0,True,McLaren,0 days 01:23:42.468000,2025-05-25 13:30:42.854,1,3.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:26:12.573000,NOR,4,74.846,22.0,2.0,,,19.655,35.312,19.879,0 days 01:25:17.429000,0 days 01:25:52.741000,0 days 01:26:12.620000,203.0,194.0,258.0,276.0,False,HARD,3.0,True,McLaren,0 days 01:24:57.727000,2025-05-25 13:31:58.113,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:27:27.888000,NOR,4,75.315,23.0,2.0,,,20.066,35.223,20.026,0 days 01:26:32.686000,0 days 01:27:07.909000,0 days 01:27:27.935000,202.0,196.0,258.0,276.0,False,HARD,4.0,True,McLaren,0 days 01:26:12.573000,2025-05-25 13:33:12.959,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:28:43.108000,NOR,4,75.22,24.0,2.0,,,19.87,35.356,19.994,0 days 01:27:47.805000,0 days 01:28:23.161000,0 days 01:28:43.155000,,197.0,258.0,276.0,False,HARD,5.0,True,McLaren,0 days 01:27:27.888000,2025-05-25 13:34:28.274,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:29:57.508000,NOR,4,74.4,25.0,2.0,,,19.578,34.961,19.861,0 days 01:29:02.733000,0 days 01:29:37.694000,0 days 01:29:57.555000,204.0,200.0,258.0,277.0,True,HARD,6.0,True,McLaren,0 days 01:28:43.108000,2025-05-25 13:35:43.494,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:31:12.235000,NOR,4,74.727,26.0,2.0,,,19.749,35.153,19.825,0 days 01:30:17.304000,0 days 01:30:52.457000,0 days 01:31:12.282000,202.0,199.0,257.0,277.0,False,HARD,7.0,True,McLaren,0 days 01:29:57.508000,2025-05-25 13:36:57.894,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:32:26.857000,NOR,4,74.622,27.0,2.0,,,19.588,35.171,19.863,0 days 01:31:31.870000,0 days 01:32:07.041000,0 days 01:32:26.904000,205.0,199.0,259.0,279.0,False,HARD,8.0,True,McLaren,0 days 01:31:12.235000,2025-05-25 13:38:12.621,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:33:41.475000,NOR,4,74.618,28.0,2.0,,,19.508,35.151,19.959,0 days 01:32:46.412000,0 days 01:33:21.563000,0 days 01:33:41.522000,206.0,197.0,261.0,281.0,False,HARD,9.0,True,McLaren,0 days 01:32:26.857000,2025-05-25 13:39:27.243,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:34:57.252000,NOR,4,75.777,29.0,2.0,,,19.716,35.834,20.227,0 days 01:34:01.238000,0 days 01:34:37.072000,0 days 01:34:57.299000,203.0,194.0,262.0,282.0,False,HARD,10.0,True,McLaren,0 days 01:33:41.475000,2025-05-25 13:40:41.861,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:36:14.511000,NOR,4,77.259,30.0,2.0,,,19.932,36.898,20.429,0 days 01:35:17.231000,0 days 01:35:54.129000,0 days 01:36:14.558000,193.0,191.0,269.0,283.0,False,HARD,11.0,True,McLaren,0 days 01:34:57.252000,2025-05-25 13:41:57.638,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:37:31.308000,NOR,4,76.797,31.0,2.0,,,20.029,36.233,20.535,0 days 01:36:34.587000,0 days 01:37:10.820000,0 days 01:37:31.355000,,193.0,265.0,279.0,False,HARD,12.0,True,McLaren,0 days 01:36:14.511000,2025-05-25 13:43:14.897,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:38:46.019000,NOR,4,74.711,32.0,2.0,,,19.694,35.206,19.811,0 days 01:37:51.049000,0 days 01:38:26.255000,0 days 01:38:46.066000,203.0,200.0,257.0,275.0,False,HARD,13.0,True,McLaren,0 days 01:37:31.308000,2025-05-25 13:44:31.694,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:40:00.661000,NOR,4,74.642,33.0,2.0,,,19.74,35.193,19.709,0 days 01:39:05.806000,0 days 01:39:40.999000,0 days 01:40:00.708000,,201.0,259.0,275.0,False,HARD,14.0,True,McLaren,0 days 01:38:46.019000,2025-05-25 13:45:46.405,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:41:15.350000,NOR,4,74.689,34.0,2.0,,,19.55,35.351,19.788,0 days 01:40:20.258000,0 days 01:40:55.609000,0 days 01:41:15.397000,206.0,198.0,259.0,275.0,False,HARD,15.0,True,McLaren,0 days 01:40:00.661000,2025-05-25 13:47:01.047,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:42:29.534000,NOR,4,74.184,35.0,2.0,,,19.497,34.985,19.702,0 days 01:41:34.894000,0 days 01:42:09.879000,0 days 01:42:29.581000,,200.0,258.0,276.0,True,HARD,16.0,True,McLaren,0 days 01:41:15.350000,2025-05-25 13:48:15.736,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:43:44.319000,NOR,4,74.785,36.0,2.0,,,19.705,35.261,19.819,0 days 01:42:49.286000,0 days 01:43:24.547000,0 days 01:43:44.366000,205.0,200.0,258.0,275.0,False,HARD,17.0,True,McLaren,0 days 01:42:29.534000,2025-05-25 13:49:29.920,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:44:58.989000,NOR,4,74.67,37.0,2.0,,,19.654,35.272,19.744,0 days 01:44:04.020000,0 days 01:44:39.292000,0 days 01:44:59.036000,204.0,198.0,259.0,276.0,False,HARD,18.0,True,McLaren,0 days 01:43:44.319000,2025-05-25 13:50:44.705,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:46:13.896000,NOR,4,74.907,38.0,2.0,,,19.606,35.094,20.207,0 days 01:45:18.642000,0 days 01:45:53.736000,0 days 01:46:13.943000,202.0,200.0,258.0,276.0,False,HARD,19.0,True,McLaren,0 days 01:44:58.989000,2025-05-25 13:51:59.375,12,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:47:28.037000,NOR,4,74.141,39.0,2.0,,,19.465,34.981,19.695,0 days 01:46:33.408000,0 days 01:47:08.389000,0 days 01:47:28.084000,207.0,200.0,259.0,277.0,True,HARD,20.0,True,McLaren,0 days 01:46:13.896000,2025-05-25 13:53:14.282,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:48:43.274000,NOR,4,75.237,40.0,2.0,,,19.396,35.37,20.471,0 days 01:47:47.480000,0 days 01:48:22.850000,0 days 01:48:43.321000,206.0,196.0,258.0,278.0,False,HARD,21.0,True,McLaren,0 days 01:47:28.037000,2025-05-25 13:54:28.423,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:49:57.300000,NOR,4,74.026,41.0,2.0,,,19.379,34.994,19.653,0 days 01:49:02.700000,0 days 01:49:37.694000,0 days 01:49:57.347000,208.0,201.0,259.0,276.0,True,HARD,22.0,True,McLaren,0 days 01:48:43.274000,2025-05-25 13:55:43.660,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:51:11.719000,NOR,4,74.419,42.0,2.0,,,19.533,35.114,19.772,0 days 01:50:16.880000,0 days 01:50:51.994000,0 days 01:51:11.766000,209.0,201.0,260.0,278.0,False,HARD,23.0,True,McLaren,0 days 01:49:57.300000,2025-05-25 13:56:57.686,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:52:25.893000,NOR,4,74.174,43.0,2.0,,,19.567,34.939,19.668,0 days 01:51:31.333000,0 days 01:52:06.272000,0 days 01:52:25.940000,,200.0,258.0,277.0,False,HARD,24.0,True,McLaren,0 days 01:51:11.719000,2025-05-25 13:58:12.105,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:53:39.765000,NOR,4,73.872,44.0,2.0,,,19.349,34.852,19.671,0 days 01:52:45.289000,0 days 01:53:20.141000,0 days 01:53:39.812000,206.0,201.0,259.0,278.0,True,HARD,25.0,True,McLaren,0 days 01:52:25.893000,2025-05-25 13:59:26.279,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:54:54.149000,NOR,4,74.384,45.0,2.0,,,19.439,35.214,19.731,0 days 01:53:59.251000,0 days 01:54:34.465000,0 days 01:54:54.196000,208.0,201.0,259.0,279.0,False,HARD,26.0,True,McLaren,0 days 01:53:39.765000,2025-05-25 14:00:40.151,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:56:08.326000,NOR,4,74.177,46.0,2.0,,,19.377,35.149,19.651,0 days 01:55:13.573000,0 days 01:55:48.722000,0 days 01:56:08.373000,209.0,199.0,260.0,280.0,False,HARD,27.0,True,McLaren,0 days 01:54:54.149000,2025-05-25 14:01:54.535,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:57:22.683000,NOR,4,74.357,47.0,2.0,,,19.352,35.102,19.903,0 days 01:56:27.725000,0 days 01:57:02.827000,0 days 01:57:22.730000,210.0,201.0,259.0,282.0,False,HARD,28.0,True,McLaren,0 days 01:56:08.326000,2025-05-25 14:03:08.712,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:58:38.384000,NOR,4,75.701,48.0,2.0,,,19.519,35.861,20.321,0 days 01:57:42.249000,0 days 01:58:18.110000,0 days 01:58:38.431000,204.0,195.0,265.0,283.0,False,HARD,29.0,True,McLaren,0 days 01:57:22.683000,2025-05-25 14:04:23.069,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 01:59:55.068000,NOR,4,76.684,49.0,2.0,,,19.777,36.452,20.455,0 days 01:58:58.208000,0 days 01:59:34.660000,0 days 01:59:55.115000,195.0,195.0,268.0,279.0,False,HARD,30.0,True,McLaren,0 days 01:58:38.384000,2025-05-25 14:05:38.770,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:01:25.961000,NOR,4,90.893,50.0,2.0,,0 days 02:01:03.269000,19.674,35.075,36.144,0 days 02:00:14.789000,0 days 02:00:49.864000,0 days 02:01:26.008000,205.0,203.0,,275.0,False,HARD,31.0,True,McLaren,0 days 01:59:55.068000,2025-05-25 14:06:55.454,1,2.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:02:44.198000,NOR,4,78.237,51.0,3.0,0 days 02:01:26.738000,,22.407,35.76,20.07,0 days 02:01:48.415000,0 days 02:02:24.175000,0 days 02:02:44.245000,205.0,197.0,260.0,281.0,False,HARD,1.0,True,McLaren,0 days 02:01:25.961000,2025-05-25 14:08:26.347,1,2.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:03:59.237000,NOR,4,75.039,52.0,3.0,,,19.648,35.496,19.895,0 days 02:03:03.893000,0 days 02:03:39.389000,0 days 02:03:59.284000,204.0,198.0,260.0,283.0,False,HARD,2.0,True,McLaren,0 days 02:02:44.198000,2025-05-25 14:09:44.584,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:05:15.085000,NOR,4,75.848,53.0,3.0,,,19.664,35.818,20.366,0 days 02:04:18.948000,0 days 02:04:54.766000,0 days 02:05:15.132000,205.0,193.0,270.0,284.0,False,HARD,3.0,True,McLaren,0 days 02:03:59.237000,2025-05-25 14:10:59.623,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:06:31.393000,NOR,4,76.308,54.0,3.0,,,19.85,36.381,20.077,0 days 02:05:34.982000,0 days 02:06:11.363000,0 days 02:06:31.440000,196.0,199.0,259.0,282.0,False,HARD,4.0,True,McLaren,0 days 02:05:15.085000,2025-05-25 14:12:15.471,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:07:46.386000,NOR,4,74.993,55.0,3.0,,,19.387,35.797,19.809,0 days 02:06:50.827000,0 days 02:07:26.624000,0 days 02:07:46.433000,204.0,199.0,257.0,276.0,False,HARD,5.0,True,McLaren,0 days 02:06:31.393000,2025-05-25 14:13:31.779,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:09:01.207000,NOR,4,74.821,56.0,3.0,,,19.646,35.539,19.636,0 days 02:08:06.079000,0 days 02:08:41.618000,0 days 02:09:01.254000,207.0,201.0,258.0,276.0,False,HARD,6.0,True,McLaren,0 days 02:07:46.386000,2025-05-25 14:14:46.772,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:10:15.883000,NOR,4,74.676,57.0,3.0,,,19.504,35.314,19.858,0 days 02:09:20.758000,0 days 02:09:56.072000,0 days 02:10:15.930000,205.0,199.0,260.0,277.0,False,HARD,7.0,True,McLaren,0 days 02:09:01.207000,2025-05-25 14:16:01.593,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:11:31.042000,NOR,4,75.159,58.0,3.0,,,19.635,35.533,19.991,0 days 02:10:35.565000,0 days 02:11:11.098000,0 days 02:11:31.089000,203.0,202.0,261.0,278.0,False,HARD,8.0,True,McLaren,0 days 02:10:15.883000,2025-05-25 14:17:16.269,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:12:46.149000,NOR,4,75.107,59.0,3.0,,,19.534,35.685,19.888,0 days 02:11:50.623000,0 days 02:12:26.308000,0 days 02:12:46.196000,204.0,197.0,261.0,278.0,False,HARD,9.0,True,McLaren,0 days 02:11:31.042000,2025-05-25 14:18:31.428,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:14:01.733000,NOR,4,75.584,60.0,3.0,,,19.631,35.807,20.146,0 days 02:13:05.827000,0 days 02:13:41.634000,0 days 02:14:01.780000,202.0,195.0,259.0,278.0,False,HARD,10.0,True,McLaren,0 days 02:12:46.149000,2025-05-25 14:19:46.535,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:15:16.932000,NOR,4,75.199,61.0,3.0,,,19.73,35.603,19.866,0 days 02:14:21.510000,0 days 02:14:57.113000,0 days 02:15:16.979000,207.0,200.0,260.0,278.0,False,HARD,11.0,True,McLaren,0 days 02:14:01.733000,2025-05-25 14:21:02.119,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:16:32.446000,NOR,4,75.514,62.0,3.0,,,19.577,36.059,19.878,0 days 02:15:36.556000,0 days 02:16:12.615000,0 days 02:16:32.493000,200.0,201.0,261.0,279.0,False,HARD,12.0,True,McLaren,0 days 02:15:16.932000,2025-05-25 14:22:17.318,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:17:47.747000,NOR,4,75.301,63.0,3.0,,,19.599,35.715,19.987,0 days 02:16:52.092000,0 days 02:17:27.807000,0 days 02:17:47.794000,197.0,204.0,261.0,280.0,False,HARD,13.0,True,McLaren,0 days 02:16:32.446000,2025-05-25 14:23:32.832,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:19:03.060000,NOR,4,75.313,64.0,3.0,,,19.584,35.823,19.906,0 days 02:18:07.378000,0 days 02:18:43.201000,0 days 02:19:03.107000,200.0,201.0,259.0,278.0,False,HARD,14.0,True,McLaren,0 days 02:17:47.747000,2025-05-25 14:24:48.133,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:20:18.538000,NOR,4,75.478,65.0,3.0,,,19.616,36.06,19.802,0 days 02:19:22.723000,0 days 02:19:58.783000,0 days 02:20:18.585000,204.0,198.0,261.0,278.0,False,HARD,15.0,True,McLaren,0 days 02:19:03.060000,2025-05-25 14:26:03.446,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:21:33.506000,NOR,4,74.968,66.0,3.0,,,19.627,35.617,19.724,0 days 02:20:38.212000,0 days 02:21:13.829000,0 days 02:21:33.553000,201.0,200.0,261.0,279.0,False,HARD,16.0,True,McLaren,0 days 02:20:18.538000,2025-05-25 14:27:18.924,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:22:48.513000,NOR,4,75.007,67.0,3.0,,,19.644,35.656,19.707,0 days 02:21:53.197000,0 days 02:22:28.853000,0 days 02:22:48.560000,205.0,199.0,262.0,280.0,False,HARD,17.0,True,McLaren,0 days 02:21:33.506000,2025-05-25 14:28:33.892,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:24:04.128000,NOR,4,75.615,68.0,3.0,,,19.611,36.066,19.938,0 days 02:23:08.171000,0 days 02:23:44.237000,0 days 02:24:04.175000,207.0,195.0,263.0,282.0,False,HARD,18.0,True,McLaren,0 days 02:22:48.513000,2025-05-25 14:29:48.899,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:25:20.112000,NOR,4,75.984,69.0,3.0,,,19.952,36.223,19.809,0 days 02:24:24.127000,0 days 02:25:00.350000,0 days 02:25:20.159000,205.0,193.0,263.0,284.0,False,HARD,19.0,True,McLaren,0 days 02:24:04.128000,2025-05-25 14:31:04.514,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:26:36.350000,NOR,4,76.238,70.0,3.0,,,19.813,36.392,20.033,0 days 02:25:39.972000,0 days 02:26:16.364000,0 days 02:26:36.397000,200.0,188.0,262.0,282.0,False,HARD,20.0,True,McLaren,0 days 02:25:20.112000,2025-05-25 14:32:20.498,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:27:52.712000,NOR,4,76.362,71.0,3.0,,,19.809,36.315,20.238,0 days 02:26:56.206000,0 days 02:27:32.521000,0 days 02:27:52.759000,202.0,187.0,261.0,283.0,False,HARD,21.0,True,McLaren,0 days 02:26:36.350000,2025-05-25 14:33:36.736,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:29:09.092000,NOR,4,76.38,72.0,3.0,,,19.796,36.583,20.001,0 days 02:28:12.555000,0 days 02:28:49.138000,0 days 02:29:09.139000,200.0,194.0,261.0,281.0,False,HARD,22.0,True,McLaren,0 days 02:27:52.712000,2025-05-25 14:34:53.098,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:30:25.447000,NOR,4,76.355,73.0,3.0,,,19.899,36.501,19.955,0 days 02:29:29.038000,0 days 02:30:05.539000,0 days 02:30:25.494000,211.0,194.0,261.0,282.0,False,HARD,23.0,True,McLaren,0 days 02:29:09.092000,2025-05-25 14:36:09.478,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:31:41.734000,NOR,4,76.287,74.0,3.0,,,19.624,36.63,20.033,0 days 02:30:45.118000,0 days 02:31:21.748000,0 days 02:31:41.781000,198.0,190.0,261.0,282.0,False,HARD,24.0,True,McLaren,0 days 02:30:25.447000,2025-05-25 14:37:25.833,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
0 days 02:32:58.139000,NOR,4,76.405,75.0,3.0,,,19.72,36.667,20.018,0 days 02:32:01.501000,0 days 02:32:38.168000,0 days 02:32:58.186000,196.0,184.0,262.0,282.0,False,HARD,25.0,True,McLaren,0 days 02:31:41.734000,2025-05-25 14:38:42.120,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,1.0,25.0
