Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName,EventDate,Round,FinishPosition,Points
0 days 01:21:16.597000,PIA,81,91.816,15.0,,,,30.799,35.034,25.983,0 days 01:20:15.624000,0 days 01:20:50.658000,0 days 01:21:16.641000,,184.0,277.0,309.0,True,nan,,True,McLaren,0 days 01:19:44.781000,2025-05-04 20:26:11.622,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:22:48.284000,PIA,81,91.687,16.0,,,,30.729,35.011,25.947,0 days 01:21:47.370000,0 days 01:22:22.381000,0 days 01:22:48.328000,210.0,184.0,277.0,308.0,True,nan,,True,McLaren,0 days 01:21:16.597000,2025-05-04 20:27:43.438,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:24:20.077000,PIA,81,91.793,17.0,,,,30.752,35.076,25.965,0 days 01:23:19.080000,0 days 01:23:54.156000,0 days 01:24:20.121000,,185.0,279.0,308.0,False,nan,,True,McLaren,0 days 01:22:48.284000,2025-05-04 20:29:15.125,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:25:52.031000,PIA,81,91.954,18.0,,,,30.722,35.238,25.994,0 days 01:24:50.843000,0 days 01:25:26.081000,0 days 01:25:52.075000,209.0,184.0,279.0,309.0,False,nan,,True,McLaren,0 days 01:24:20.077000,2025-05-04 20:30:46.918,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:27:23.693000,PIA,81,91.662,19.0,,,,30.613,35.097,25.952,0 days 01:26:22.688000,0 days 01:26:57.785000,0 days 01:27:23.737000,211.0,185.0,279.0,311.0,True,nan,,True,McLaren,0 days 01:25:52.031000,2025-05-04 20:32:18.872,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:28:55.404000,PIA,81,91.711,20.0,,,,30.673,35.108,25.93,0 days 01:27:54.410000,0 days 01:28:29.518000,0 days 01:28:55.448000,210.0,184.0,279.0,311.0,False,nan,,True,McLaren,0 days 01:27:23.693000,2025-05-04 20:33:50.534,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:30:27.226000,PIA,81,91.822,21.0,,,,30.78,35.048,25.994,0 days 01:29:26.228000,0 days 01:30:01.276000,0 days 01:30:27.270000,209.0,184.0,278.0,310.0,False,nan,,True,McLaren,0 days 01:28:55.404000,2025-05-04 20:35:22.245,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:31:59.069000,PIA,81,91.843,22.0,,,,30.62,35.214,26.009,0 days 01:30:57.890000,0 days 01:31:33.104000,0 days 01:31:59.113000,210.0,185.0,279.0,310.0,False,nan,,True,McLaren,0 days 01:30:27.226000,2025-05-04 20:36:54.067,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:33:30.534000,PIA,81,91.465,23.0,,,,30.575,35.0,25.89,0 days 01:32:29.688000,0 days 01:33:04.688000,0 days 01:33:30.578000,,185.0,279.0,312.0,True,nan,,True,McLaren,0 days 01:31:59.069000,2025-05-04 20:38:25.910,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:35:01.963000,PIA,81,91.429,24.0,,,,30.508,35.064,25.857,0 days 01:34:01.086000,0 days 01:34:36.150000,0 days 01:35:02.007000,,185.0,279.0,314.0,True,nan,,True,McLaren,0 days 01:33:30.534000,2025-05-04 20:39:57.375,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:36:33.355000,PIA,81,91.392,25.0,1.0,,,30.49,34.991,25.911,0 days 01:35:32.497000,0 days 01:36:07.488000,0 days 01:36:33.399000,,185.0,280.0,313.0,True,MEDIUM,1.0,True,McLaren,0 days 01:35:01.963000,2025-05-04 20:41:28.804,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:38:04.862000,PIA,81,91.507,26.0,1.0,,,30.463,35.218,25.826,0 days 01:37:03.862000,0 days 01:37:39.080000,0 days 01:38:04.906000,209.0,185.0,279.0,312.0,False,MEDIUM,2.0,True,McLaren,0 days 01:36:33.355000,2025-05-04 20:43:00.196,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:39:36.294000,PIA,81,91.432,27.0,1.0,,,30.387,35.168,25.877,0 days 01:38:35.293000,0 days 01:39:10.461000,0 days 01:39:36.338000,212.0,185.0,280.0,312.0,False,MEDIUM,3.0,True,McLaren,0 days 01:38:04.862000,2025-05-04 20:44:31.703,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:41:08.012000,PIA,81,91.718,28.0,1.0,,,30.425,35.125,26.168,0 days 01:40:06.763000,0 days 01:40:41.888000,0 days 01:41:08.056000,210.0,186.0,280.0,305.0,False,MEDIUM,4.0,True,McLaren,0 days 01:39:36.294000,2025-05-04 20:46:03.135,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:43:07.130000,PIA,81,119.118,29.0,1.0,,0 days 01:43:01.690000,30.585,49.07,39.463,0 days 01:41:38.641000,0 days 01:42:27.711000,0 days 01:43:07.174000,,137.0,,219.0,False,MEDIUM,5.0,True,McLaren,0 days 01:41:08.012000,2025-05-04 20:47:34.853,16,1.0,False,,False,False,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:45:00.891000,PIA,81,113.761,30.0,1.0,0 days 01:43:23.785000,,53.255,34.877,25.629,0 days 01:44:00.429000,0 days 01:44:35.306000,0 days 01:45:00.935000,183.0,188.0,281.0,316.0,False,MEDIUM,6.0,True,McLaren,0 days 01:43:07.130000,2025-05-04 20:49:33.971,671,1.0,False,,False,False,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:46:31.061000,PIA,81,90.17,31.0,1.0,,,30.318,34.295,25.557,0 days 01:45:31.253000,0 days 01:46:05.548000,0 days 01:46:31.105000,214.0,188.0,279.0,313.0,True,MEDIUM,7.0,True,McLaren,0 days 01:45:00.891000,2025-05-04 20:51:27.732,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:48:01.272000,PIA,81,90.211,32.0,1.0,,,30.088,34.578,25.545,0 days 01:47:01.193000,0 days 01:47:35.771000,0 days 01:48:01.316000,215.0,188.0,280.0,311.0,False,MEDIUM,8.0,True,McLaren,0 days 01:46:31.061000,2025-05-04 20:52:57.902,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:49:51.855000,PIA,81,110.583,33.0,2.0,,,30.084,46.126,34.373,0 days 01:48:31.400000,0 days 01:49:17.526000,0 days 01:49:51.899000,,131.0,188.0,242.0,False,HARD,1.0,True,McLaren,0 days 01:48:01.272000,2025-05-04 20:54:28.113,16,1.0,False,,False,False,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:51:29.901000,PIA,81,98.046,34.0,2.0,,,37.959,34.531,25.556,0 days 01:50:29.858000,0 days 01:51:04.389000,0 days 01:51:29.945000,213.0,187.0,280.0,313.0,False,HARD,2.0,True,McLaren,0 days 01:49:51.855000,2025-05-04 20:56:18.696,671,1.0,False,,False,False,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:52:59.723000,PIA,81,89.822,35.0,2.0,,,29.889,34.351,25.582,0 days 01:51:59.834000,0 days 01:52:34.185000,0 days 01:52:59.767000,215.0,188.0,280.0,314.0,True,HARD,3.0,True,McLaren,0 days 01:51:29.901000,2025-05-04 20:57:56.742,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:54:29.924000,PIA,81,90.201,36.0,2.0,,,29.971,34.565,25.665,0 days 01:53:29.738000,0 days 01:54:04.303000,0 days 01:54:29.968000,216.0,187.0,281.0,311.0,False,HARD,4.0,True,McLaren,0 days 01:52:59.723000,2025-05-04 20:59:26.564,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:55:59.994000,PIA,81,90.07,37.0,2.0,,,29.945,34.527,25.598,0 days 01:54:59.913000,0 days 01:55:34.440000,0 days 01:56:00.038000,212.0,188.0,281.0,312.0,False,HARD,5.0,True,McLaren,0 days 01:54:29.924000,2025-05-04 21:00:56.765,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:57:30.161000,PIA,81,90.167,38.0,2.0,,,29.897,34.681,25.589,0 days 01:56:29.935000,0 days 01:57:04.616000,0 days 01:57:30.205000,214.0,188.0,282.0,312.0,False,HARD,6.0,True,McLaren,0 days 01:55:59.994000,2025-05-04 21:02:26.835,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 01:59:00.355000,PIA,81,90.194,39.0,2.0,,,30.041,34.488,25.665,0 days 01:58:00.246000,0 days 01:58:34.734000,0 days 01:59:00.399000,213.0,187.0,281.0,314.0,False,HARD,7.0,True,McLaren,0 days 01:57:30.161000,2025-05-04 21:03:57.002,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:00:30.591000,PIA,81,90.236,40.0,2.0,,,30.047,34.527,25.662,0 days 01:59:30.446000,0 days 02:00:04.973000,0 days 02:00:30.635000,212.0,186.0,281.0,314.0,False,HARD,8.0,True,McLaren,0 days 01:59:00.355000,2025-05-04 21:05:27.196,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:02:00.961000,PIA,81,90.37,41.0,2.0,,,30.023,34.701,25.646,0 days 02:01:00.658000,0 days 02:01:35.359000,0 days 02:02:01.005000,213.0,187.0,280.0,314.0,False,HARD,9.0,True,McLaren,0 days 02:00:30.591000,2025-05-04 21:06:57.432,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:03:31.268000,PIA,81,90.307,42.0,2.0,,,30.018,34.629,25.66,0 days 02:02:31.023000,0 days 02:03:05.652000,0 days 02:03:31.312000,216.0,187.0,281.0,315.0,False,HARD,10.0,True,McLaren,0 days 02:02:00.961000,2025-05-04 21:08:27.802,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:05:01.681000,PIA,81,90.413,43.0,2.0,,,30.077,34.669,25.667,0 days 02:04:01.389000,0 days 02:04:36.058000,0 days 02:05:01.725000,211.0,186.0,281.0,314.0,False,HARD,11.0,True,McLaren,0 days 02:03:31.268000,2025-05-04 21:09:58.109,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:06:31.818000,PIA,81,90.137,44.0,2.0,,,29.999,34.5,25.638,0 days 02:05:31.724000,0 days 02:06:06.224000,0 days 02:06:31.862000,213.0,187.0,282.0,316.0,False,HARD,12.0,True,McLaren,0 days 02:05:01.681000,2025-05-04 21:11:28.522,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:08:02.407000,PIA,81,90.589,45.0,2.0,,,30.292,34.682,25.615,0 days 02:07:02.154000,0 days 02:07:36.836000,0 days 02:08:02.451000,212.0,187.0,281.0,318.0,False,HARD,13.0,True,McLaren,0 days 02:06:31.818000,2025-05-04 21:12:58.659,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:09:33.060000,PIA,81,90.653,46.0,2.0,,,30.562,34.517,25.574,0 days 02:08:33.013000,0 days 02:09:07.530000,0 days 02:09:33.104000,211.0,188.0,282.0,317.0,False,HARD,14.0,True,McLaren,0 days 02:08:02.407000,2025-05-04 21:14:29.248,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:11:03.432000,PIA,81,90.372,47.0,2.0,,,30.279,34.59,25.503,0 days 02:10:03.383000,0 days 02:10:37.973000,0 days 02:11:03.476000,213.0,187.0,282.0,319.0,False,HARD,15.0,True,McLaren,0 days 02:09:33.060000,2025-05-04 21:15:59.901,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:12:33.991000,PIA,81,90.559,48.0,2.0,,,30.395,34.58,25.584,0 days 02:11:33.871000,0 days 02:12:08.451000,0 days 02:12:34.035000,211.0,188.0,282.0,316.0,False,HARD,16.0,True,McLaren,0 days 02:11:03.432000,2025-05-04 21:17:30.273,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:14:03.983000,PIA,81,89.992,49.0,2.0,,,29.98,34.404,25.608,0 days 02:13:04.015000,0 days 02:13:38.419000,0 days 02:14:04.027000,214.0,188.0,281.0,315.0,False,HARD,17.0,True,McLaren,0 days 02:12:33.991000,2025-05-04 21:19:00.832,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:15:34.119000,PIA,81,90.136,50.0,2.0,,,29.978,34.486,25.672,0 days 02:14:34.005000,0 days 02:15:08.491000,0 days 02:15:34.163000,213.0,188.0,282.0,315.0,False,HARD,18.0,True,McLaren,0 days 02:14:03.983000,2025-05-04 21:20:30.824,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:17:04.222000,PIA,81,90.103,51.0,2.0,,,30.076,34.451,25.576,0 days 02:16:04.239000,0 days 02:16:38.690000,0 days 02:17:04.266000,215.0,188.0,282.0,315.0,False,HARD,19.0,True,McLaren,0 days 02:15:34.119000,2025-05-04 21:22:00.960,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:18:34.467000,PIA,81,90.245,52.0,2.0,,,30.194,34.446,25.605,0 days 02:17:34.460000,0 days 02:18:08.906000,0 days 02:18:34.511000,213.0,187.0,282.0,312.0,False,HARD,20.0,True,McLaren,0 days 02:17:04.222000,2025-05-04 21:23:31.063,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:20:05.125000,PIA,81,90.658,53.0,2.0,,,30.205,34.727,25.726,0 days 02:19:04.716000,0 days 02:19:39.443000,0 days 02:20:05.169000,,188.0,283.0,308.0,False,HARD,21.0,True,McLaren,0 days 02:18:34.467000,2025-05-04 21:25:01.308,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:21:35.394000,PIA,81,90.269,54.0,2.0,,,30.113,34.52,25.636,0 days 02:20:35.282000,0 days 02:21:09.802000,0 days 02:21:35.438000,212.0,189.0,282.0,309.0,False,HARD,22.0,True,McLaren,0 days 02:20:05.125000,2025-05-04 21:26:31.966,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:23:06.155000,PIA,81,90.761,55.0,2.0,,,30.212,34.859,25.69,0 days 02:22:05.650000,0 days 02:22:40.509000,0 days 02:23:06.199000,,188.0,282.0,309.0,False,HARD,23.0,True,McLaren,0 days 02:21:35.394000,2025-05-04 21:28:02.235,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:24:36.734000,PIA,81,90.579,56.0,2.0,,,30.313,34.558,25.708,0 days 02:23:36.512000,0 days 02:24:11.070000,0 days 02:24:36.778000,213.0,188.0,283.0,308.0,False,HARD,24.0,True,McLaren,0 days 02:23:06.155000,2025-05-04 21:29:32.996,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 02:26:07.175000,PIA,81,90.441,57.0,2.0,,,30.373,34.666,25.402,0 days 02:25:07.151000,0 days 02:25:41.817000,0 days 02:26:07.219000,,188.0,280.0,323.0,False,HARD,25.0,True,McLaren,0 days 02:24:36.734000,2025-05-04 21:31:03.575,1,1.0,False,,False,True,Miami Grand Prix,2025-05-04,6,1.0,25.0
0 days 00:57:23.319000,PIA,81,83.966,1.0,1.0,,,,28.096,27.227,,0 days 00:56:56.330000,0 days 00:57:23.496000,218.0,256.0,271.0,293.0,False,MEDIUM,1.0,True,McLaren,0 days 00:55:59.147000,2025-05-18 13:03:33.062,1,2.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 00:58:44.920000,PIA,81,81.601,2.0,1.0,,,26.377,28.158,27.066,0 days 00:57:49.718000,0 days 00:58:17.876000,0 days 00:58:44.942000,219.0,255.0,272.0,293.0,True,MEDIUM,2.0,True,McLaren,0 days 00:57:23.319000,2025-05-18 13:04:57.234,1,2.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:00:06.265000,PIA,81,81.345,3.0,1.0,,,26.003,28.283,27.059,0 days 00:59:10.945000,0 days 00:59:39.228000,0 days 01:00:06.287000,220.0,256.0,271.0,283.0,True,MEDIUM,3.0,True,McLaren,0 days 00:58:44.920000,2025-05-18 13:06:18.835,1,2.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:01:27.555000,PIA,81,81.29,4.0,1.0,,,25.965,28.306,27.019,0 days 01:00:32.252000,0 days 01:01:00.558000,0 days 01:01:27.577000,216.0,255.0,274.0,291.0,True,MEDIUM,4.0,True,McLaren,0 days 01:00:06.265000,2025-05-18 13:07:40.180,1,2.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:02:48.651000,PIA,81,81.096,5.0,1.0,,,25.881,28.231,26.984,0 days 01:01:53.458000,0 days 01:02:21.689000,0 days 01:02:48.673000,215.0,256.0,275.0,283.0,True,MEDIUM,5.0,True,McLaren,0 days 01:01:27.555000,2025-05-18 13:09:01.470,1,2.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:04:09.967000,PIA,81,81.316,6.0,1.0,,,25.846,28.405,27.065,0 days 01:03:14.519000,0 days 01:03:42.924000,0 days 01:04:09.989000,218.0,253.0,273.0,288.0,False,MEDIUM,6.0,True,McLaren,0 days 01:02:48.651000,2025-05-18 13:10:22.566,1,2.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:05:31.374000,PIA,81,81.407,7.0,1.0,,,25.906,28.232,27.269,0 days 01:04:35.895000,0 days 01:05:04.127000,0 days 01:05:31.396000,,257.0,272.0,290.0,False,MEDIUM,7.0,True,McLaren,0 days 01:04:09.967000,2025-05-18 13:11:43.882,1,2.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:06:52.552000,PIA,81,81.178,8.0,1.0,,,25.867,28.222,27.089,0 days 01:05:57.263000,0 days 01:06:25.485000,0 days 01:06:52.574000,217.0,257.0,275.0,290.0,False,MEDIUM,8.0,True,McLaren,0 days 01:05:31.374000,2025-05-18 13:13:05.289,1,2.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:08:13.720000,PIA,81,81.168,9.0,1.0,,,25.964,28.143,27.061,0 days 01:07:18.538000,0 days 01:07:46.681000,0 days 01:08:13.742000,215.0,255.0,274.0,290.0,False,MEDIUM,9.0,True,McLaren,0 days 01:06:52.552000,2025-05-18 13:14:26.467,1,2.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:09:35.462000,PIA,81,81.742,10.0,1.0,,,26.078,28.357,27.307,0 days 01:08:39.820000,0 days 01:09:08.177000,0 days 01:09:35.484000,217.0,257.0,274.0,292.0,False,MEDIUM,10.0,True,McLaren,0 days 01:08:13.720000,2025-05-18 13:15:47.635,1,2.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:10:57.203000,PIA,81,81.741,11.0,1.0,,,25.906,28.359,27.476,0 days 01:10:01.390000,0 days 01:10:29.749000,0 days 01:10:57.225000,218.0,257.0,271.0,291.0,False,MEDIUM,11.0,True,McLaren,0 days 01:09:35.462000,2025-05-18 13:17:09.377,1,2.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:12:18.883000,PIA,81,81.68,12.0,1.0,,,25.908,28.362,27.41,0 days 01:11:23.133000,0 days 01:11:51.495000,0 days 01:12:18.905000,217.0,256.0,272.0,290.0,False,MEDIUM,12.0,True,McLaren,0 days 01:10:57.203000,2025-05-18 13:18:31.118,1,2.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:13:45.088000,PIA,81,86.205,13.0,1.0,,0 days 01:13:40.689000,25.808,28.316,32.081,0 days 01:12:44.713000,0 days 01:13:13.029000,0 days 01:13:45.110000,218.0,258.0,,291.0,False,MEDIUM,13.0,True,McLaren,0 days 01:12:18.883000,2025-05-18 13:19:52.798,1,2.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:15:30.212000,PIA,81,105.124,14.0,2.0,0 days 01:14:11.624000,,49.783,28.301,27.04,0 days 01:14:34.893000,0 days 01:15:03.194000,0 days 01:15:30.234000,219.0,256.0,274.0,291.0,False,HARD,1.0,True,McLaren,0 days 01:13:45.088000,2025-05-18 13:21:19.003,1,12.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:16:51.166000,PIA,81,80.954,15.0,2.0,,,25.822,28.08,27.052,0 days 01:15:56.056000,0 days 01:16:24.136000,0 days 01:16:51.188000,220.0,257.0,276.0,292.0,True,HARD,2.0,True,McLaren,0 days 01:15:30.212000,2025-05-18 13:23:04.127,1,11.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:18:12.051000,PIA,81,80.885,16.0,2.0,,,25.629,28.091,27.165,0 days 01:17:16.817000,0 days 01:17:44.908000,0 days 01:18:12.073000,219.0,258.0,278.0,293.0,True,HARD,3.0,True,McLaren,0 days 01:16:51.166000,2025-05-18 13:24:25.081,1,11.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:19:33.959000,PIA,81,81.908,17.0,2.0,,,25.674,28.715,27.519,0 days 01:18:37.747000,0 days 01:19:06.462000,0 days 01:19:33.981000,,259.0,283.0,297.0,False,HARD,4.0,True,McLaren,0 days 01:18:12.051000,2025-05-18 13:25:45.966,1,11.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:20:56.119000,PIA,81,82.16,18.0,2.0,,,25.829,28.934,27.397,0 days 01:19:59.810000,0 days 01:20:28.744000,0 days 01:20:56.141000,212.0,256.0,281.0,294.0,False,HARD,5.0,True,McLaren,0 days 01:19:33.959000,2025-05-18 13:27:07.874,1,10.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:22:17.691000,PIA,81,81.572,19.0,2.0,,,25.528,28.674,27.37,0 days 01:21:21.669000,0 days 01:21:50.343000,0 days 01:22:17.713000,216.0,256.0,285.0,294.0,False,HARD,6.0,True,McLaren,0 days 01:20:56.119000,2025-05-18 13:28:30.034,1,9.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:23:39.244000,PIA,81,81.553,20.0,2.0,,,25.555,28.557,27.441,0 days 01:22:43.268000,0 days 01:23:11.825000,0 days 01:23:39.266000,,258.0,276.0,290.0,False,HARD,7.0,True,McLaren,0 days 01:22:17.691000,2025-05-18 13:29:51.606,1,8.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:25:00.647000,PIA,81,81.403,21.0,2.0,,,25.77,28.452,27.181,0 days 01:24:05.036000,0 days 01:24:33.488000,0 days 01:25:00.669000,217.0,256.0,280.0,290.0,False,HARD,8.0,True,McLaren,0 days 01:23:39.244000,2025-05-18 13:31:13.159,1,8.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:26:21.586000,PIA,81,80.939,22.0,2.0,,,25.598,28.228,27.113,0 days 01:25:26.267000,0 days 01:25:54.495000,0 days 01:26:21.608000,216.0,258.0,275.0,287.0,False,HARD,9.0,True,McLaren,0 days 01:25:00.647000,2025-05-18 13:32:34.562,1,7.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:27:42.326000,PIA,81,80.74,23.0,2.0,,,25.613,28.098,27.029,0 days 01:26:47.221000,0 days 01:27:15.319000,0 days 01:27:42.348000,219.0,257.0,277.0,291.0,True,HARD,10.0,True,McLaren,0 days 01:26:21.586000,2025-05-18 13:33:55.501,1,7.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:29:03.024000,PIA,81,80.698,24.0,2.0,,,25.409,28.106,27.183,0 days 01:28:07.757000,0 days 01:28:35.863000,0 days 01:29:03.046000,218.0,256.0,277.0,292.0,True,HARD,11.0,True,McLaren,0 days 01:27:42.326000,2025-05-18 13:35:16.241,1,7.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:30:24.540000,PIA,81,81.516,25.0,2.0,,,25.586,28.672,27.258,0 days 01:29:28.632000,0 days 01:29:57.304000,0 days 01:30:24.562000,,258.0,284.0,295.0,False,HARD,12.0,True,McLaren,0 days 01:29:03.024000,2025-05-18 13:36:36.939,1,7.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:31:46.145000,PIA,81,81.605,26.0,2.0,,,25.505,28.791,27.309,0 days 01:30:50.067000,0 days 01:31:18.858000,0 days 01:31:46.167000,213.0,257.0,281.0,292.0,False,HARD,13.0,True,McLaren,0 days 01:30:24.540000,2025-05-18 13:37:58.455,1,6.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:33:07.087000,PIA,81,80.942,27.0,2.0,,,25.326,28.523,27.093,0 days 01:32:11.493000,0 days 01:32:40.016000,0 days 01:33:07.109000,217.0,257.0,280.0,293.0,False,HARD,14.0,True,McLaren,0 days 01:31:46.145000,2025-05-18 13:39:20.060,1,5.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:34:28.290000,PIA,81,81.203,28.0,2.0,,,25.373,28.397,27.433,0 days 01:33:32.482000,0 days 01:34:00.879000,0 days 01:34:28.312000,,255.0,274.0,288.0,False,HARD,15.0,True,McLaren,0 days 01:33:07.087000,2025-05-18 13:40:41.002,1,4.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:36:10.950000,PIA,81,102.66,29.0,2.0,,,25.691,39.48,37.489,0 days 01:34:54.003000,0 days 01:35:33.483000,0 days 01:36:10.972000,218.0,183.0,188.0,175.0,False,HARD,16.0,True,McLaren,0 days 01:34:28.290000,2025-05-18 13:42:02.205,126,3.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
0 days 01:38:05.979000,PIA,81,115.029,30.0,2.0,,0 days 01:38:01.641000,34.945,40.273,39.811,0 days 01:36:45.917000,0 days 01:37:26.190000,0 days 01:38:06.001000,141.0,236.0,,191.0,False,HARD,17.0,True,McLaren,0 days 01:36:10.950000,2025-05-18 13:43:44.865,6,2.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,3.0,15.0
