Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName,EventDate,Round,FinishPosition,Points
0 days 01:24:07.279000,VER,1,97.322,15.0,2.0,,,25.899,29.544,41.879,0 days 01:22:55.943000,0 days 01:23:25.487000,0 days 01:24:07.366000,276.0,270.0,260.0,313.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:22:29.957000,2025-03-23 07:27:05.792,1,11.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:25:44.303000,VER,1,97.024,16.0,2.0,,,25.87,29.402,41.752,0 days 01:24:33.236000,0 days 01:25:02.638000,0 days 01:25:44.390000,281.0,271.0,266.0,319.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:24:07.279000,2025-03-23 07:28:43.114,1,11.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:27:21.672000,VER,1,97.369,17.0,2.0,,,25.811,29.473,42.085,0 days 01:26:10.201000,0 days 01:26:39.674000,0 days 01:27:21.759000,279.0,272.0,260.0,321.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:25:44.303000,2025-03-23 07:30:20.138,1,9.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:28:59.519000,VER,1,97.847,18.0,2.0,,,26.306,29.726,41.815,0 days 01:27:48.065000,0 days 01:28:17.791000,0 days 01:28:59.606000,281.0,273.0,256.0,340.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:27:21.672000,2025-03-23 07:31:57.507,1,8.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:30:37.369000,VER,1,97.85,19.0,2.0,,,26.205,29.682,41.963,0 days 01:29:25.811000,0 days 01:29:55.493000,0 days 01:30:37.456000,280.0,271.0,259.0,318.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:28:59.519000,2025-03-23 07:33:35.354,1,8.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:32:15.102000,VER,1,97.733,20.0,2.0,,,26.189,29.779,41.765,0 days 01:31:03.645000,0 days 01:31:33.424000,0 days 01:32:15.189000,282.0,273.0,258.0,341.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:30:37.369000,2025-03-23 07:35:13.204,1,7.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:33:53.010000,VER,1,97.908,21.0,2.0,,,26.369,29.644,41.895,0 days 01:32:41.558000,0 days 01:33:11.202000,0 days 01:33:53.097000,280.0,271.0,258.0,315.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:32:15.102000,2025-03-23 07:36:50.937,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:35:30.553000,VER,1,97.543,22.0,2.0,,,26.118,29.571,41.854,0 days 01:34:19.215000,0 days 01:34:48.786000,0 days 01:35:30.640000,279.0,271.0,259.0,317.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:33:53.010000,2025-03-23 07:38:28.845,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:37:07.995000,VER,1,97.442,23.0,2.0,,,26.034,29.623,41.785,0 days 01:35:56.674000,0 days 01:36:26.297000,0 days 01:37:08.082000,,271.0,260.0,316.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:35:30.553000,2025-03-23 07:40:06.388,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:38:45.245000,VER,1,97.25,24.0,2.0,,,26.011,29.484,41.755,0 days 01:37:34.093000,0 days 01:38:03.577000,0 days 01:38:45.332000,,271.0,260.0,315.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:37:07.995000,2025-03-23 07:41:43.830,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:40:22.967000,VER,1,97.722,25.0,2.0,,,26.213,29.585,41.924,0 days 01:39:11.545000,0 days 01:39:41.130000,0 days 01:40:23.054000,278.0,270.0,260.0,315.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:38:45.245000,2025-03-23 07:43:21.080,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:42:00.612000,VER,1,97.645,26.0,2.0,,,26.144,29.533,41.968,0 days 01:40:49.198000,0 days 01:41:18.731000,0 days 01:42:00.699000,279.0,271.0,259.0,315.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:40:22.967000,2025-03-23 07:44:58.802,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:43:38.576000,VER,1,97.964,27.0,2.0,,,26.209,29.686,42.069,0 days 01:42:26.908000,0 days 01:42:56.594000,0 days 01:43:38.663000,278.0,271.0,260.0,315.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:42:00.612000,2025-03-23 07:46:36.447,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:45:15.894000,VER,1,97.318,28.0,2.0,,,26.036,29.496,41.786,0 days 01:44:04.699000,0 days 01:44:34.195000,0 days 01:45:15.981000,281.0,272.0,260.0,316.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:43:38.576000,2025-03-23 07:48:14.411,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:46:52.978000,VER,1,97.084,29.0,2.0,,,25.923,29.322,41.839,0 days 01:45:41.904000,0 days 01:46:11.226000,0 days 01:46:53.065000,,272.0,260.0,315.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:45:15.894000,2025-03-23 07:49:51.729,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:48:30.328000,VER,1,97.35,30.0,2.0,,,26.069,29.47,41.811,0 days 01:47:19.134000,0 days 01:47:48.604000,0 days 01:48:30.415000,279.0,270.0,261.0,314.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:46:52.978000,2025-03-23 07:51:28.813,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:50:07.412000,VER,1,97.084,31.0,2.0,,,25.893,29.374,41.817,0 days 01:48:56.308000,0 days 01:49:25.682000,0 days 01:50:07.499000,281.0,272.0,260.0,314.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:48:30.328000,2025-03-23 07:53:06.163,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:51:44.614000,VER,1,97.202,32.0,2.0,,,26.017,29.341,41.844,0 days 01:50:33.516000,0 days 01:51:02.857000,0 days 01:51:44.701000,280.0,271.0,260.0,314.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:50:07.412000,2025-03-23 07:54:43.247,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:53:21.714000,VER,1,97.1,33.0,2.0,,,25.953,29.377,41.77,0 days 01:52:10.654000,0 days 01:52:40.031000,0 days 01:53:21.801000,277.0,270.0,262.0,311.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:51:44.614000,2025-03-23 07:56:20.449,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:54:58.636000,VER,1,96.922,34.0,2.0,,,26.051,29.134,41.737,0 days 01:53:47.852000,0 days 01:54:16.986000,0 days 01:54:58.723000,280.0,273.0,261.0,312.0,True,HARD,21.0,True,Red Bull Racing,0 days 01:53:21.714000,2025-03-23 07:57:57.549,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:56:35.336000,VER,1,96.7,35.0,2.0,,,25.812,29.205,41.683,0 days 01:55:24.535000,0 days 01:55:53.740000,0 days 01:56:35.423000,,272.0,262.0,313.0,True,HARD,22.0,True,Red Bull Racing,0 days 01:54:58.636000,2025-03-23 07:59:34.471,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:58:11.982000,VER,1,96.646,36.0,2.0,,,25.788,29.104,41.754,0 days 01:57:01.211000,0 days 01:57:30.315000,0 days 01:58:12.069000,283.0,273.0,262.0,313.0,True,HARD,23.0,True,Red Bull Racing,0 days 01:56:35.336000,2025-03-23 08:01:11.171,1,6.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 01:59:48.817000,VER,1,96.835,37.0,2.0,,,25.769,29.287,41.779,0 days 01:58:37.838000,0 days 01:59:07.125000,0 days 01:59:48.904000,280.0,271.0,263.0,313.0,False,HARD,24.0,True,Red Bull Racing,0 days 01:58:11.982000,2025-03-23 08:02:47.817,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:01:25.433000,VER,1,96.616,38.0,2.0,,,25.796,29.131,41.689,0 days 02:00:14.700000,0 days 02:00:43.831000,0 days 02:01:25.520000,,272.0,262.0,313.0,True,HARD,25.0,True,Red Bull Racing,0 days 01:59:48.817000,2025-03-23 08:04:24.652,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:03:01.890000,VER,1,96.457,39.0,2.0,,,25.725,29.145,41.587,0 days 02:01:51.245000,0 days 02:02:20.390000,0 days 02:03:01.977000,282.0,273.0,263.0,314.0,True,HARD,26.0,True,Red Bull Racing,0 days 02:01:25.433000,2025-03-23 08:06:01.268,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:04:38.330000,VER,1,96.44,40.0,2.0,,,25.78,29.003,41.657,0 days 02:03:27.757000,0 days 02:03:56.760000,0 days 02:04:38.417000,283.0,274.0,263.0,312.0,True,HARD,27.0,True,Red Bull Racing,0 days 02:03:01.890000,2025-03-23 08:07:37.725,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:06:14.467000,VER,1,96.137,41.0,2.0,,,25.693,28.938,41.506,0 days 02:05:04.110000,0 days 02:05:33.048000,0 days 02:06:14.554000,281.0,274.0,263.0,311.0,True,HARD,28.0,True,Red Bull Racing,0 days 02:04:38.330000,2025-03-23 08:09:14.165,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:07:50.683000,VER,1,96.216,42.0,2.0,,,25.57,29.127,41.519,0 days 02:06:40.124000,0 days 02:07:09.251000,0 days 02:07:50.770000,282.0,273.0,264.0,312.0,False,HARD,29.0,True,Red Bull Racing,0 days 02:06:14.467000,2025-03-23 08:10:50.302,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:09:26.925000,VER,1,96.242,43.0,2.0,,,25.648,29.099,41.495,0 days 02:08:16.418000,0 days 02:08:45.517000,0 days 02:09:27.012000,283.0,274.0,265.0,314.0,False,HARD,30.0,True,Red Bull Racing,0 days 02:07:50.683000,2025-03-23 08:12:26.518,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:11:03.146000,VER,1,96.221,44.0,2.0,,,25.609,29.022,41.59,0 days 02:09:52.621000,0 days 02:10:21.643000,0 days 02:11:03.233000,285.0,274.0,263.0,314.0,False,HARD,31.0,True,Red Bull Racing,0 days 02:09:26.925000,2025-03-23 08:14:02.760,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:12:39.328000,VER,1,96.182,45.0,2.0,,,25.659,28.962,41.561,0 days 02:11:28.892000,0 days 02:11:57.854000,0 days 02:12:39.415000,284.0,275.0,264.0,314.0,False,HARD,32.0,True,Red Bull Racing,0 days 02:11:03.146000,2025-03-23 08:15:38.981,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:14:15.516000,VER,1,96.188,46.0,2.0,,,25.621,29.048,41.519,0 days 02:13:05.036000,0 days 02:13:34.084000,0 days 02:14:15.603000,281.0,273.0,264.0,313.0,False,HARD,33.0,True,Red Bull Racing,0 days 02:12:39.328000,2025-03-23 08:17:15.163,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:15:51.651000,VER,1,96.135,47.0,2.0,,,25.614,28.883,41.638,0 days 02:14:41.217000,0 days 02:15:10.100000,0 days 02:15:51.738000,282.0,274.0,262.0,313.0,True,HARD,34.0,True,Red Bull Racing,0 days 02:14:15.516000,2025-03-23 08:18:51.351,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:17:27.674000,VER,1,96.023,48.0,2.0,,,25.565,28.968,41.49,0 days 02:16:17.303000,0 days 02:16:46.271000,0 days 02:17:27.761000,,275.0,264.0,314.0,True,HARD,35.0,True,Red Bull Racing,0 days 02:15:51.651000,2025-03-23 08:20:27.486,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:19:03.572000,VER,1,95.898,49.0,2.0,,,25.593,28.898,41.407,0 days 02:17:53.354000,0 days 02:18:22.252000,0 days 02:19:03.659000,,276.0,264.0,316.0,True,HARD,36.0,True,Red Bull Racing,0 days 02:17:27.674000,2025-03-23 08:22:03.509,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:20:39.271000,VER,1,95.699,50.0,2.0,,,25.462,28.922,41.315,0 days 02:19:29.121000,0 days 02:19:58.043000,0 days 02:20:39.358000,284.0,276.0,265.0,315.0,True,HARD,37.0,True,Red Bull Racing,0 days 02:19:03.572000,2025-03-23 08:23:39.407,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:22:14.981000,VER,1,95.71,51.0,2.0,,,25.56,28.958,41.192,0 days 02:21:04.918000,0 days 02:21:33.876000,0 days 02:22:15.068000,285.0,276.0,271.0,339.0,False,HARD,38.0,True,Red Bull Racing,0 days 02:20:39.271000,2025-03-23 08:25:15.106,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:23:51.544000,VER,1,96.563,52.0,2.0,,,25.764,29.294,41.505,0 days 02:22:40.832000,0 days 02:23:10.126000,0 days 02:23:51.631000,286.0,275.0,270.0,339.0,False,HARD,39.0,True,Red Bull Racing,0 days 02:22:14.981000,2025-03-23 08:26:50.816,1,5.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:25:27.719000,VER,1,96.175,53.0,2.0,,,25.546,29.217,41.412,0 days 02:24:17.177000,0 days 02:24:46.394000,0 days 02:25:27.806000,285.0,274.0,265.0,313.0,False,HARD,40.0,True,Red Bull Racing,0 days 02:23:51.544000,2025-03-23 08:28:27.379,1,4.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:27:03.499000,VER,1,95.78,54.0,2.0,,,25.558,28.783,41.439,0 days 02:25:53.364000,0 days 02:26:22.147000,0 days 02:27:03.586000,281.0,274.0,265.0,311.0,False,HARD,41.0,True,Red Bull Racing,0 days 02:25:27.719000,2025-03-23 08:30:03.554,1,4.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:28:39.296000,VER,1,95.797,55.0,2.0,,,25.471,28.791,41.535,0 days 02:27:29.057000,0 days 02:27:57.848000,0 days 02:28:39.383000,283.0,276.0,265.0,314.0,False,HARD,42.0,True,Red Bull Racing,0 days 02:27:03.499000,2025-03-23 08:31:39.334,1,4.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 02:30:14.784000,VER,1,95.488,56.0,2.0,,,25.341,28.679,41.468,0 days 02:29:04.724000,0 days 02:29:33.403000,0 days 02:30:14.871000,,276.0,265.0,312.0,True,HARD,43.0,True,Red Bull Racing,0 days 02:28:39.296000,2025-03-23 08:33:15.131,1,4.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,4.0,12.0
0 days 00:57:41.632000,VER,1,94.725,1.0,1.0,,,,41.962,18.147,,0 days 00:57:23.704000,0 days 00:57:41.736000,281.0,295.0,262.0,293.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:56:06.651000,2025-04-06 05:03:47.081,1,1.0,False,,False,False,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 00:59:15.575000,VER,1,93.943,2.0,1.0,,,33.894,42.026,18.023,0 days 00:58:15.547000,0 days 00:58:57.573000,0 days 00:59:15.596000,279.0,296.0,262.0,295.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:57:41.632000,2025-04-06 05:05:22.062,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:00:49.214000,VER,1,93.639,3.0,1.0,,,33.567,42.027,18.045,0 days 00:59:49.163000,0 days 01:00:31.190000,0 days 01:00:49.235000,282.0,296.0,262.0,296.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 00:59:15.575000,2025-04-06 05:06:56.005,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:02:22.958000,VER,1,93.744,4.0,1.0,,,33.57,42.14,18.034,0 days 01:01:22.805000,0 days 01:02:04.945000,0 days 01:02:22.979000,283.0,296.0,263.0,296.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:00:49.214000,2025-04-06 05:08:29.644,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:03:56.734000,VER,1,93.776,5.0,1.0,,,33.486,42.157,18.133,0 days 01:02:56.465000,0 days 01:03:38.622000,0 days 01:03:56.755000,,297.0,263.0,298.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:02:22.958000,2025-04-06 05:10:03.388,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:05:30.380000,VER,1,93.646,6.0,1.0,,,33.319,42.252,18.075,0 days 01:04:30.074000,0 days 01:05:12.326000,0 days 01:05:30.401000,,297.0,263.0,297.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:03:56.734000,2025-04-06 05:11:37.164,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:07:03.906000,VER,1,93.526,7.0,1.0,,,33.193,42.278,18.055,0 days 01:06:03.594000,0 days 01:06:45.872000,0 days 01:07:03.927000,281.0,296.0,263.0,297.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 01:05:30.380000,2025-04-06 05:13:10.810,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:08:37.442000,VER,1,93.536,8.0,1.0,,,33.13,42.336,18.07,0 days 01:07:37.057000,0 days 01:08:19.393000,0 days 01:08:37.463000,284.0,296.0,263.0,297.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:07:03.906000,2025-04-06 05:14:44.336,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:10:10.971000,VER,1,93.529,9.0,1.0,,,33.067,42.336,18.126,0 days 01:09:10.530000,0 days 01:09:52.866000,0 days 01:10:10.992000,282.0,297.0,262.0,297.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:08:37.442000,2025-04-06 05:16:17.872,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:11:44.526000,VER,1,93.555,10.0,1.0,,,33.118,42.367,18.07,0 days 01:10:44.110000,0 days 01:11:26.477000,0 days 01:11:44.547000,,297.0,262.0,298.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:10:10.971000,2025-04-06 05:17:51.401,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:13:18.024000,VER,1,93.498,11.0,1.0,,,33.132,42.299,18.067,0 days 01:12:17.679000,0 days 01:12:59.978000,0 days 01:13:18.045000,,297.0,263.0,298.0,True,MEDIUM,11.0,True,Red Bull Racing,0 days 01:11:44.526000,2025-04-06 05:19:24.956,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:14:51.667000,VER,1,93.643,12.0,1.0,,,33.046,42.461,18.136,0 days 01:13:51.091000,0 days 01:14:33.552000,0 days 01:14:51.688000,284.0,297.0,263.0,298.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:13:18.024000,2025-04-06 05:20:58.454,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:16:25.307000,VER,1,93.64,13.0,1.0,,,33.035,42.473,18.132,0 days 01:15:24.723000,0 days 01:16:07.196000,0 days 01:16:25.328000,283.0,297.0,263.0,297.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:14:51.667000,2025-04-06 05:22:32.097,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:17:58.687000,VER,1,93.38,14.0,1.0,,,32.875,42.429,18.076,0 days 01:16:58.203000,0 days 01:17:40.632000,0 days 01:17:58.708000,284.0,297.0,263.0,298.0,True,MEDIUM,14.0,True,Red Bull Racing,0 days 01:16:25.307000,2025-04-06 05:24:05.737,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:19:32.055000,VER,1,93.368,15.0,1.0,,,32.898,42.373,18.097,0 days 01:18:31.606000,0 days 01:19:13.979000,0 days 01:19:32.076000,285.0,297.0,263.0,299.0,True,MEDIUM,15.0,True,Red Bull Racing,0 days 01:17:58.687000,2025-04-06 05:25:39.117,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:21:05.486000,VER,1,93.431,16.0,1.0,,,32.825,42.538,18.068,0 days 01:20:04.901000,0 days 01:20:47.439000,0 days 01:21:05.507000,284.0,297.0,263.0,298.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:19:32.055000,2025-04-06 05:27:12.485,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:22:39.028000,VER,1,93.542,17.0,1.0,,,32.841,42.557,18.144,0 days 01:21:38.348000,0 days 01:22:20.905000,0 days 01:22:39.049000,,298.0,263.0,298.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:21:05.486000,2025-04-06 05:28:45.916,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:24:12.381000,VER,1,93.353,18.0,1.0,,,32.785,42.491,18.077,0 days 01:23:11.834000,0 days 01:23:54.325000,0 days 01:24:12.402000,285.0,298.0,263.0,297.0,True,MEDIUM,18.0,True,Red Bull Racing,0 days 01:22:39.028000,2025-04-06 05:30:19.458,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:25:45.739000,VER,1,93.358,19.0,1.0,,,32.745,42.482,18.131,0 days 01:24:45.147000,0 days 01:25:27.629000,0 days 01:25:45.760000,284.0,298.0,264.0,298.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 01:24:12.381000,2025-04-06 05:31:52.811,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:27:18.803000,VER,1,93.064,20.0,1.0,,,32.474,42.472,18.118,0 days 01:26:18.234000,0 days 01:27:00.706000,0 days 01:27:18.824000,285.0,298.0,264.0,298.0,True,MEDIUM,20.0,True,Red Bull Racing,0 days 01:25:45.739000,2025-04-06 05:33:26.169,1,1.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:28:54.023000,VER,1,95.22,21.0,1.0,,0 days 01:28:52.762000,32.449,42.44,20.331,0 days 01:27:51.273000,0 days 01:28:33.713000,0 days 01:28:54.044000,281.0,298.0,,299.0,False,MEDIUM,21.0,True,Red Bull Racing,0 days 01:27:18.803000,2025-04-06 05:34:59.233,1,1.0,False,,False,False,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:30:48.101000,VER,1,114.078,22.0,2.0,0 days 01:29:17.340000,,54.295,41.802,17.981,0 days 01:29:48.339000,0 days 01:30:30.141000,0 days 01:30:48.122000,283.0,302.0,266.0,301.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:28:54.023000,2025-04-06 05:36:34.453,1,5.0,False,,False,False,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:32:20.783000,VER,1,92.682,23.0,2.0,,,32.736,41.867,18.079,0 days 01:31:20.858000,0 days 01:32:02.725000,0 days 01:32:20.804000,284.0,306.0,272.0,306.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:30:48.101000,2025-04-06 05:38:28.531,1,5.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:33:53.074000,VER,1,92.291,24.0,2.0,,,32.379,41.95,17.962,0 days 01:32:53.183000,0 days 01:33:35.133000,0 days 01:33:53.095000,282.0,303.0,265.0,303.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:32:20.783000,2025-04-06 05:40:01.213,1,4.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:35:25.580000,VER,1,92.506,25.0,2.0,,,32.606,41.89,18.01,0 days 01:34:25.701000,0 days 01:35:07.591000,0 days 01:35:25.601000,287.0,303.0,265.0,303.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:33:53.074000,2025-04-06 05:41:33.504,1,3.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:36:58.028000,VER,1,92.448,26.0,2.0,,,32.488,41.948,18.012,0 days 01:35:58.089000,0 days 01:36:40.037000,0 days 01:36:58.049000,286.0,301.0,266.0,302.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:35:25.580000,2025-04-06 05:43:06.010,1,3.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:38:30.374000,VER,1,92.346,27.0,2.0,,,32.464,41.948,17.934,0 days 01:37:30.513000,0 days 01:38:12.461000,0 days 01:38:30.395000,,302.0,266.0,302.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:36:58.028000,2025-04-06 05:44:38.458,1,3.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:40:02.837000,VER,1,92.463,28.0,2.0,,,32.516,41.941,18.006,0 days 01:39:02.911000,0 days 01:39:44.852000,0 days 01:40:02.858000,285.0,302.0,267.0,301.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:38:30.374000,2025-04-06 05:46:10.804,1,3.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:41:34.985000,VER,1,92.148,29.0,2.0,,,32.292,41.902,17.954,0 days 01:40:35.150000,0 days 01:41:17.052000,0 days 01:41:35.006000,287.0,302.0,267.0,302.0,True,HARD,8.0,True,Red Bull Racing,0 days 01:40:02.837000,2025-04-06 05:47:43.267,1,3.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
0 days 01:43:07.631000,VER,1,92.646,30.0,2.0,,,32.347,42.049,18.25,0 days 01:42:07.353000,0 days 01:42:49.402000,0 days 01:43:07.652000,284.0,303.0,270.0,304.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:41:34.985000,2025-04-06 05:49:15.415,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,1.0,25.0
